Navajo Sentence,Detected Language,Confidence,Translation to English,Back Translation
Íisyįʼígíí éí bilagáana Hastiin Hundertinark wolyé nitʼę́ę́h.,is,0.9022852182388306,Íisyįʼígíí éí bilagáana Hastiin Hundertinark wólyé nitʼę́ę́h.,Íisyįʼígíí éí bilagáana Hastiin Hundertinark wólyé nitʼę́ę́h.
Iiyiisígíí éí kéyah biniiná saad hólǫ́ áádóó Naabeehó adooleʼéʼ déínį́į́hgo beeʼbikʼíʼ daʼhótʼáá (táá ałtsó Naabeehó daʼąnį́į́hgo baʼyatíʼ).,ln,0.6099658608436584,Iiyiisígíí éí keyah biniiná saad hólǫ&#39; áádó Naabeehó adoole&#39;é&#39; déínį́į́hgo bee&#39;bik&#39;í&#39; da&#39;hót&#39;áá (and Naabeehó da&#39;ąnįįįhgo ba&#39;yatí&#39;).,Iiyiisígíí éí keyah biniiná saad hólǫ&#39; áádó Naabeehó adoole&#39;é&#39; déínį́į́hgo bee&#39;bik&#39;í&#39; da&#39;hót&#39;áá (mpe Naabeehó da&#39;ąnįįįhgo ba&#39;yatí&#39;).
"""Indian Agent"" wolyéego yeeʼadoojí.",en,0.5025233030319214,"""Indian Agent"" wolyéego yeeʼadoojí.","""Indian Agent"" wolyéego yeeʼadoojí."
"Ínsadoobíídiiya Ibn Sina’s medical ałdóʼ wolyéego aalyá, díí naaltsoos éí tʼáá yéigo choʼį́į́hgo naʼhonaadiʼ (Neenaadiin nahaigo).",wo,0.3348293602466583,"According to Ibn Sina&#39;s medical text, he was given the right to cleanse himself (Neenaadiin nahaigo).","Bunu sukkandikoo ci mbindu pajkat bu Ibn Sinaa, ñu mayoon ko sañ-sañu setlu boppam (Neenaadiin nahaigo)."
"Jaaʼabaní éí bijaaʼ ntsaa dóó bíla ayóo danineez, áádóó ałʼąą ádaníłtsogo ndaatʼá jaaʼabaní ádaałtsʼíísí éí tʼóó tʼááłáʼíidi asdzoh áníłtso, jaaʼabanítsoh (""mąʼii ndaatʼáʼii"" danilínígíí) éí dį́įʼdi adéesʼeez ádaníłnééz.",is,0.5925812721252441,"Jaaʼabaní éí bijaaʼ ntsaa dóó car ayóo danineez, áádóó ałʼąą ádaníłtsogo ndaatʼá jaaʼabaní ádaałtsʼíísí éí tʼóó tʼááłáʼííidi asdzoh áníłtso, jaaʼabanítsoh (&quot;mąʼii ndaatʼáʼii&quot; danilínígíí) éí dį́įʼdi adéesʼeez ádaníłnééz.","Jaaʼabaní éí bijaaʼ ntsaa dóó car ayóo danineez, áádóó ałʼąą ádaníłtsogo ndaatʼá jaaʼabaní ádaałtsʼíísí éí tʼóó tʼááłáʼííidi asdzohíidi asdzohíisí &quot; danilínígíí) éí dį́įʼdi adéesʼeez ádaníłnééz."
"Jaaʼabaní éí bitʼaʼ hólǫ́, áádóó éí tłʼéeʼgo ndaatʼáa łeh.",is,1,"Jaaʼabaní éí bitʼaʼ hólǫ́, áádóó éí tłʼéeʼgo ndaatʼáa łeh.","Jaaʼabaní éí bitʼaʼ hólǫ́, áádóó éí tłʼéeʼgo ndaatʼáa łeh."
Jáád neishoodíchilí diłhiłígíí éí 0.5 2.8 mm ádaníłtso.,is,0.9015614986419678,Jáád neishoodíchíli diłhiłígíí éí 0.5 2.8 mm ádaníłtso.,"Jáád neishoodíchíli diłhiłígíí éí 0,5 2,8 mm ádaníłtso."
Jáád neishoodítʼą́ʼí yázhí éí 2 18 mm ádaníłtso.,is,0.8047818541526794,Jáád neishoodítʼą́ʼí yázhí éí 2 18 mm ádaníłtso.,Jáád neishoodítʼą́ʼí yázhí éí 2 18 mm ádaníłtso.
Jáád neishoodítsʼóóz yázhí éí 2 15 mm ádaníłtso.,is,0.9071222543716431,Jáád neishoodítsʼóóz yázhí éí 2 15 mm ádaníłtso.,Jáád neishoodítsʼóóz yázhi éí 2 15 mm ádaníłtso.
"Jááłání éí tʼáá ałtso nihookááʼ naakai; bideeʼ éí naaki, binááʼ éí ádaałtsʼíísí (łaʼ éí binááʼ dantsaa).",is,0.9823374152183533,"Jááłání éí tʼáá ałtso nihookááʼ naakai; bideeʼ éí naaki, binááʼ éí ádaałtsʼíísí (łaʼ éí binááʼ dantsaa).","Jááłání éí tʼáá ałtso nihookááʼ naakai; bideeʼ éí naaki, binááʼ éí ádaałtsʼíísí (łaʼ éí binááʼ dantsaa)."
"Jááłánii bikágí ntłʼizígíí éí 12,000 ałʼąą ádaatʼé.",is,1,"Jááłánii bikágí ntłʼizígíí éí 12,000 ałʼąą ádaatʼé.",Jááłánii bikágí ntłʼizígíí éí 12.000 ałʼąą ádaatʼé.
Jaaniłtsʼílí Bighan éí -gi bił hazʼą́.,ln,0.4861074388027191,Jaaniłts&#39;íli Bighan is -gi bił haz&#39;ą́.,Jaaniłts&#39;íli Bighan ezali -gi bił haz&#39;ą́.
"Jádí bideeʼ yisdizígíí éí daʼałcozhgo naakai; shį́įgo éí tłʼoh deiłchozh, haigo éí chʼil binááʼ dóó chʼil bikétłʼóól deildeeł.",is,0.7349094152450562,"Jádí bideeʼ yisdizígíí éí daʼałcozhgo naakai; shį́įgo éí tłʼoh deiłchozh, haigo éí chʼil binááʼ dóó chʼil biketłʼóól deildeeł.","Jádí bideeʼ yisdizígíí éí daʼałcozhgo naakai; shį́įgo éí tłʼoh deiłchozh, haigo éí chʼil binááʼ dóó chʼil biketłʼóól deildeeł."
"Jádí bideeʼ yisdizígíí éí táaʼgo da adéesʼeez áníłtso, áádóó éí yishtłʼizh dóó łichíiʼgo naashchʼąąʼ; biteeldę́ę́ʼ éí łigai.",is,0.9487091302871704,"Jádí bideeʼ yisdizígíí éí táaʼgo da adéesʼeez áníłtso, áádóó éí yishtłʼizh dóó łichíiʼgo naashchʼąąʼ; biteeldę́ę́ʼ éí łigai.","Jádí bideeʼ yisdizígíí éí táaʼgo da adéesʼeez áníłtso, áádóó éí yishtłʼizh dóó łichíiʼgo naashchʼąąʼ; biteeldę́ę́ʼ éí łigai."
Jádí biniiʼtsʼózí éí ashdlaʼgo da adéesʼeez ádaníłtso łeh; 200 550 dahidídloʼ ádaníłdáás.,is,0.46107620000839233,Jádí biniiʼtsʼózí éí ashdlaʼgo da adéesʼeez ádaníłtso łeh; 200 550 dahidídloʼ ádaníłdáás.,Jádí biniiʼtsʼózí éí ashdlaʼgo da adéesʼeez ádaníłtso łeh; 200 550 dahidídloʼ ádaníłdáás.
Jádí biniiʼtsʼózí éí tłʼoh deiłchozhgo naakai.,is,0.45115333795547485,Jádí biniiʼtsʼózí éí tłʼoh deiłchozhgo naakai.,Jádí biniiʼtsʼózí éí tłʼoh deiłchozhgo naakai.
Jádídlǫ́ʼii dóó tsé noolchʼóshii dóó bikʼéí éí 88 ałʼąą ádaatʼé.,ln,0.75222247838974,Jádídlǫ́ʼii gave the noolchʼóshii to the bikεí éí 88 ałʼąą ádaatʼé.,Jádídlǫ́ʼii apesaki noolchʼóshii na bikεí éí 88 ałʼąą ádaatʼé.
Jádídlǫ́ʼii wolyé ałdóʼ.,sk,0.340390682220459,Jádídlǫ́ʼii wólyé ałdóʼ.,Jádídlǫ́ʼii wólyé ałdóʼ.
Jádí Haditʼįįh ałdóʼ bee wójí.,cs,0.381051242351532,They eat Haditʼįįh ałdóʼ bee wójí.,Jedí haditʼįįh ałdóʼ včelu wójí.
Jádíłání éí -gi bił hazʼą́.,cs,0.8106330037117004,Riding éí -gi bił hazʼą́.,Jízda éí -gi bił hazʼą́.
Jádító éí ﻿-gi bił hazʼą́.,hu,0.7232547402381897,Jádító éí ﻿-gi bił hazʼą́.,Jádító éí ﻿-gi bił hazʼą́.
Jádító Háálį́įdi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.,is,0.9735316038131714,Jádító Háálį́įdi tʼáá díkwíí bivíoʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.,Jádító Háálį́įdi tʼáá díkwíí bivíoʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.
Jádítsoh éí hastą́ągo da adéesʼeez áníłnééz; bikąʼígíí éí baʼáádígíí yilááh áníłtso.,is,0.9732915163040161,Jádítsoh éí hastą́ągo da adéesʼeez áníłnééz; bikąʼígíí éí baʼáádígíí yilááh áníłtso.,Jádítsoh éí hastą́ągo da adéesʼeez áníłnééz; bikąʼígíí éí baʼáádígíí yilááh áníłtso.
Jeeh Deezʼági éí óltaʼ sinil; díí éí Jeeh Deez’a Academy wolyé.,is,0.3541814684867859,Jeeh Deezʼági éí óltaʼ sinil; díí éí Jeeh Deez&#39;a Academy wólyé.,Jeeh Deezʼági éí óltaʼ sinil; díí éí Jeeh Deez&#39;a Academy wólyé.
"Jeeʼiigháhítsʼóóz éí bitsʼíís ádaałtsʼóóz dóó danteel, áádóó éí 0.3 2di asdzoh ádaníłnéez łeh.",is,0.7147457599639893,"Jeeʼiigháhítsʼóóz éí bitsʼíís ádaałtsʼóóz dóó danteel, áádóó éí 0.3 2di asdzoh ádaníłnéez łeh.","Jeeʼiigháhítsʼóóz éí bitsʼíís ádaałtsʼóóz dóó danteel, áádóó éí 0.3 2di asdzoh ádaníłnéez łeh."
"Jeeʼiigháhítsʼóóz éí hoditłéeʼgi dóó tséyaagi dahiná, áádóó éí tłʼéeʼgo naakai łeh.",is,0.8479955196380615,"Jeeʼiigháhítsʼóóz éí hoditłéeʼgi dóó tséyaagi dahiná, áádóó éí tłʼéeʼgo naakai łeh.","Jeeʼiigháhítsʼóóz éí hoditłéeʼgi dóó tséyaagi dahiná, áádóó éí tłʼéeʼgo naakai łeh."
Jeeshóóʼ bidaaʼ áłtsʼózígíí éí dííłdzid deilghał.,is,1,Jeeshóóʼ bidaaʼ áłtsʼózígíí éí dííłdzid deilghał.,Jeeshóóʼ bidaaʼ áłtsʼózígíí éí dííłdzid deilghał.
Jeeshóóʼ dinilzhinígíí éí dííłdzid deilghał.,is,1,Jeeshóóʼ dinilzhinígíí éí dííłdzid deilghał.,Jeeshóóʼ dinilzhinígíí éí dííłdzid deilghał.
Jeeshóóʼ éí dííłdzid deilghał.,is,1,Jeeshóóʼ éí dííłdzid deilghał.,Jeeshóóʼ éí dííłdzid deilghał.
Jeeshóóʼ éí dííłdzid deilghał łeh.,is,1,Jeeshóóʼ éí dííłdzid deilghał łeh.,Jeeshóóʼ éí dííłdzid deilghał łeh.
Jeeshóótsoh bitsiiłtsooí éí dííłdzid deilghał.,is,1,Jeeshóótsoh bitsiiłtsooí éí dííłdzid deilghał.,Jeeshóótsoh bitsiiłtsooí éí dííłdzid deilghał.
Jélii łóóʼ bideeʼ łání éí 0.5 3 adéesʼeez ádaníłtso łeh.,is,1,Jélii łóóʼ bideeʼ łání éí 0.5 3 adéesʼeez ádaníłtso łeh.,"Jélii łóóʼ bideeʼ łání éí 0,5 3 adéesʼeez ádaníłtso łeh."
Jélii łóóʼ bideeʼ tseebíí éí 0.5 3 adéesʼeez ádaníłtso łeh.,is,1,Jélii łóóʼ bideeʼ ceebíí éí 0.5 3 adéesʼeez ádaníłtso łeh.,"Jélii łóóʼ bideeʼ ceebíí éí 0,5 3 adéesʼeez ádaníłtso łeh."
Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádaałtsʼíísígíí éí 35 ałʼąą ádaatʼé.,is,1,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádaałtsʼíísígíí éí 35 ałʼąą ádaatʼé.,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádaałtsʼíísígíí éí 35 ałʼąą ádaatʼé.
Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádinígíí éí 1 12di asdzoh ádaníłtso.,is,1,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádinígíí éí 1 12di asdzoh ádaníłtso.,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádinígíí éí 1 12di asdzoh ádaníłtso.
Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádinígíí éí 25 ałʼąą ádaatʼé.,is,1,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádinígíí éí 25 ałʼąą ádaatʼé.,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ ádinígíí éí 25 ałʼąą ádaatʼé.
Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ dahólónígíí éí 140 ałʼąą ádaatʼé.,is,1,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ dahólonígíí éí 140 ałʼąą ádaatʼé.,Jélii łóóʼ bítsʼą́ą́ʼí bideeʼ dahólonígíí éí 140 ałʼąą ádaatʼé.
Jélii łóóʼ bitsiin hólóní éí 5 40 mm ádaníłtso łeh.,ln,0.5038221478462219,The jelly bean is 5 40 mm in diameter.,Gelée ezali na diamètre ya 5 40 mm.
Jélii łóóʼ daʼhólzhaʼígíí éí 40 ałʼąą ádaatʼé.,is,1,Jélii łóóʼ daʼhólzhaʼígíí éí 40 ałʼąą ádaatʼé.,Jélii łóóʼ daʼhólzhaʼígíí éí 40 ałʼąą ádaatʼé.
Jélii łóóʼ dikʼání éí 2 8di asdzoh ádaníłtso łeh.,is,1,Jélii łóóʼ dikʼání éí 2 8di asdzoh ádaníłtso łeh.,Jélii łóóʼ dikʼání éí 2 8di asdzoh ádaníłtso łeh.
Jélii łóóʼ éí 1 16di asdzoh ádaniłtso łeh; łaʼ éí hastą́ą́ adéesʼeez ádaniłtso.,is,0.8183510303497314,Jélii łóóʼ éí 1 16di asdzoh ádaniłtso łeh; łaʼ éí hastą́ą́ adéesʼeez ádaniłtso.,Jélii łóóʼ éí 1 16di asdzoh ádaniłtso łeh; łaʼ éí hastą́ą́ adéesʼeez ádaniłtso.
Jélii łóóʼ nineezígíí éí naaki ałʼąą átʼé.,tet,0.2725032866001129,Jelly łóóʼ nineezígíí éí naaki ałʼąą átʼé.,Jelly łóóʼ nineezígíí éí naaki ałʼąą átʼé.
Jélii łóóʼ nteelí éí 0.5 1.5 adéesʼeez ádaníłtso łeh.,is,0.9888355731964111,Jélii łóóʼ nteelí éí 0.5 1.5 adéesʼeez ádaníłtso łeh.,"Jélii łóóʼ nteelí éí 0,5 1,5 adéesʼeez ádaníłtso łeh."
Jélii łóóʼtʼą́hí dijoolígíí éí 40 ałʼąą ádaatʼé.,is,1,Jélii łóóʼtʼą́hí dijoolígíí éí 40 ałʼąą ádaatʼé.,Jélii łóóʼtʼą́hí dijoolígíí éí 40 ałʼąą ádaatʼé.
Jélii yaaʼ éí 0.5 1 mm áníłtso łeh.,ln,0.29711154103279114,The jelly is 0.5 1 mm thick.,"Gelée ezali na bonene ya 0,5 1 mm."
Jélii yaaʼ éí beʼekʼid biyiʼdi hólǫ́.,is,1,Jélii yaaʼ éí beʼekʼid biyiʼdi hólǫ́.,Jélii yaaʼ éí beʼekʼid biyiʼdi hólǫ́.
Jį́įgo éí baʼáán biyiʼ dóó tłʼohtahgi daʼałhosh.,is,1,Jį́įgo éí baʼáán biyiʼ dóó tłʼohtahgi daʼałhosh.,Jį́įgo éí baʼáán biyiʼ dóó tłʼohtahgi daʼałhosh.
Jį́įgo éí hodíłchʼilgi dóó baʼáán yiyiʼ daʼałhosh.,is,1,Jį́įgo éí hódiłchʼilgi dóó baʼáán yiyiʼ daʼałhosh.,Jį́įgo éí hódiłchʼilgi dóó baʼáán yiyiʼ daʼałhosh.
Jį́įgo éí tábąąhgi dóó nahoditsʼǫʼ dahólǫ́ǫgi ałhosh.,ln,0.6173334121704102,He was also a nahoditsʼǫʼ dahólǫ̃ǫgi ałhosh.,Azalaki mpe nahoditsʼǫʼ dahólǫ̃ǫgi ałhosh.
Jį́įgo éí tsékʼi dóó niʼtátʼah ałhosh.,is,1,Jį́įgo éí tsékʼi dóó niʼtátʼah ałhosh.,Jį́įgo éí tsékʼi dóó niʼtátʼah ałhosh.
Jį́įgo éí tséyaa dóó tsin biyaagi daʼałhosh.,gv,0.35712930560112,Jį́įgo is the second path daʼałhosh.,Jį́įgo y daa raad daʼałhosh.
Jį́įgo éí tsin binástáán yiiʼ ałhosh łeh.,fon,0.5257881879806519,Jį́įgo éí tsin binástáán yiiʼ ałhosh łeh.,Jį́įgo éí tsin binástáán yiiʼ ałhosh łeh.
Jį́įgo éí tsin bisgąʼ yikááʼ naháaztą́ągo daʼałhosh łeh.,fon,0.36913061141967773,Jį́įgo éí cin bisgąʼ yikááʼ naháaztą́ągo daʼałhosh łeh.,Jį́įgo éí cin bisgąʼ yikááʼ naháaztą́ągo daʼałhosh łeh.
Jį́įgo niʼtátʼah daʼałhosh.,cs,0.6111910343170166,Jį́įgo niʼtátʼah daʼałhosh.,Jį́įgo niʼtátʼah daʼałhosh.
Jį́įgo tsinlátahgi ałhosh; tłʼéeʼgo naaghá.,sk,0.14538168907165527,Jį́įgo tsinlátahgi ałhosh; tłʼéeʼgo naaghá.,Jį́įgo tsinlátahgi ałhosh; tłʼéeʼgo naaghá.
Jiinííhí éí tááʼ alʼąą ádaatʼé.,is,1,Jiinííhí éí tááʼ alʼąą ádaatʼé.,Jiinííhí éí tááʼ alʼąą ádaatʼé.
Jiłhazhí Biiʼ Tó éí -gi bił hazʼą́.,fon,0.33034536242485046,Jiłhazhí Biiʼ Tó éí -gi bił hazʼą́.,Jiłhazhí Biiʼ Tó éí -gi bił hazʼą́.
Jiłhazhí Siʼánídi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́.,cs,0.4928080439567566,Jiłhazhí Siʼánídi tʼáá díkwíí bíloʼashdlaʼii kéédahatʼį́.,Jiłhazhí Siʼánídi tʼáá díkwíí bíloʼashdlaʼii kéédahatʼį́.
Jiłhazhí Siʼání éí ﻿-gi bił hazʼą́.,fon,0.6749646663665771,Jiłhazhí Siʼáni éí ﻿-gi bił hazʼą́.,Jiłhazhí Siʼáni éí -gi bił hazʼą́.
"Jiłtʼoʼí éí chʼiyáán átʼé, áko ndi bitʼąąʼ éí báhádzid áko éí doo choolʼį́į da; bitsiin bitʼą́ą́dóó tʼéiyá chʼiyáán ádajilééh.",ln,0.7071924805641174,"Jiłt&#39;o&#39;í éí ch&#39;iyáán at&#39;é, I&#39;m not a bitąąą&#39;i, I&#39;m not a chool&#39;įįį da; bitsiin bit&#39;ą́ą́dóó t&#39;éiyá ch&#39;iyan ádajilééh.","Jiłt&#39;o&#39;í éí ch&#39;iyáán at&#39;é, naza mua bitąąą&#39;i te, naza chool&#39;įįį da te; bitsiin bit&#39;ą́ą́dóó t&#39;éiyá ch&#39;iyan ádajilééh."
Jó áhótʼéé áko.,hu,1,Have a good night.,Jó éjszakát kívánok.
Jó ákótʼáo yaa dahalneʼ.,hu,1,Good ákótʼáo yaa dahalneʼ.,Jó ákótʼáo yaa dahalneʼ.
Jó éí bee áchʼą́ą́h ádaa áháyą́.,ln,0.589107871055603,I&#39;m going to bee ách&#39;ą́ą́h adaa áháyą́.,Nazali kokende na nzoi ách&#39;ą́ą́h adaa áháyą́.
Jó éí shį́į́ éiyá éí tsʼííh niidóóh danilínígíí éí shį́į́ áhótʼáo hayiiłʼeeł yiniiyé.,is,0.4168747663497925,Jó éí shį́į́ éiyá éí tsʼííh niidóóh danilínígíí éí shį́į́ áhótʼáo hayiiłʼeeł yiniiyé.,Jó éí shį́į́ éiyá éí tsʼííh niidóóh danilínígíí éí shį́į́ áhótʼáo hayiiłʼeeł yiniiyé.
Johns Middle School dóó St.,en,0.9774450659751892,Johns Middle School dóó St.,Johns Middle School dóó St.
"Jóhonaaʼéí bikáaʼgi éí ~5,778 K (5,505 °C; 9,941 °F)go sidwo (naalkáágo, G2 sǫʼígíí akwéíʼiʼ nidaʼałkidgo sidwo).",is,0.21480485796928406,"Jóhonaaʼéí bikáaʼgi éí ~5,778 K (5,505 °C; 9,941 °F)go sidwo (naalkáágo, G2 sǫʼígíí akwéíʼiʼ nidaʼałkidgo sidwo).","Jóhonaaʼéí bikáaʼgi éí ~5.778 K (5.505 °C; 9.941 °F)go sidwo (naalkáágo, G2 sǫʼígíí akwéíʼiʼ nidaʼałkidgo sidwo)."
"Jóhonaaʼéí éí 1,392,000 kilometers (865,000 tsin sitą́) áníłtso; éí doodaiiʼ éí, nahasdzáán 109di kʼinaʼniildéélgo áníłtso.",is,0.7560871243476868,"Jóhonaaʼéí éí 1,392,000 kilometers (865,000 tsin sitą́) áníłtso; éí doodaiiʼ éí, nahasdzáán 109di kʼinaʼniildéélgo áníłtso.","Jóhonaaʼéí éí 1.392.000 kílómetrar (865.000 tsin sitą́) áníłtso; éí doodaiiʼ éí, nahasdzáán 109di kʼinaʼniildéélgo áníłtso."
Joogii éí 2.5–3.5 oz aniłdas łeh.,wo,0.13861441612243652,Joogii weighs 2.5–3.5 oz.,"Joogii mingi diis 2,5 ba 3,5 oz."
Joogii éí bitʼaʼ dóó binághah dootłʼizh; biteel éí łigai; bitsʼíís éí 9–12di asdzoh áníłnééz; bijáád dóó bidaaʼ łizhin.,is,1,Joogii éí bitʼaʼ dóó binághah dootłʼizh; biteel éí łigai; bitsʼíís éí 9–12di asdzoh áníłnééz; bijáád dóó bidaaʼ łizhin.,Joogii éí bitʼaʼ dóó binághah dootłʼizh; biteel éí łigai; bitsʼíís éí 9–12di asdzoh áníłnééz; bijáád dóó bidaaʼ łizhin.
Kʼaabéésh yiltʼąąʼí wolyé ałdóʼ.,ku,0.1953977793455124,Kʼaabéésh yiltʼąąʼí wolyé ałdóʼ.,Kʼaabéésh yiltʼąąʼí wolyé ałdóʼ.
Kʼaabééstsoh Áłtsʼíísí Bił Hahoodzodi kin dah naazhjaaʼígíí biwááshindoon éí yaa áhályą́.,is,0.19739405810832977,Kʼaabééstsoh Áłtsʼíísí Bił Hahoodzodi kin dah naazhjaaʼígíí biwááshindoon éí yaa áhályą́.,Kʼaabééstsoh Áłtsʼíísí Bił Hahoodzodi kin dah naazhjaaʼígíí biwááshindoon éí yaa áhályą́.
Kʼaabizhiistłʼah éí -gi bił hazʼą́.,fon,0.24396540224552155,Kʼaabizhiistłʼah éí -gi bił hazʼą́.,Kʼaabizhiistłʼah éí -gi bił hazʼą́.
"Kʼaalógii danilínígíí éí bideeʼ nineez dóó áłtsʼóózí, áádóó éí jį́įgo ndaatʼá.",is,1,"Kʼaalógii danilínígíí éí bideeʼ nineez dóó áłtsʼóózí, áádóó éí jṍįgo ndaatʼá.","Kʼaalógii danilínígíí éí bideeʼ nineez dóó áłtsʼóózí, áádóó éí jṍįgo ndaatʼá."
"Kʼaalógii dóó Iichʼąhii naalkaah éí ""lepidoptery"" wolyé.",wo,0.42297980189323425,The name of the bird is &quot;lepidoptery&quot;,Turu picc mi mooy &quot;lepidoptery&quot;.
Kʼaalógii Dziildi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.,is,0.9666059017181396,Kʼaalógii Dziildi tʼáá díkwíí bivíoʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.,Kʼaalógii Dziildi tʼáá díkwíí bivíoʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.
Kʼaalógii Dziil éí -gi bił hazʼą́.,pl,0.3194706439971924,Kʼaalógii Dziil éí -gi beat hazʼą́.,Kʼaalógii Dziil éí -gi beat hazʼą́.
Kʼaiʼ Bikooh éí -gi bił hazʼą́.,ln,0.2789074182510376,K&#39;ai&#39; Bikooh is -gi bił haz&#39;ą́.,K&#39;ai&#39; Bikooh ezali -gi bił haz&#39;ą́.
"Kʼaiʼ Bikooh éí -gi bił hazʼą́, áádóó áadi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́.",ln,0.6909242868423462,"K&#39;aiʼ Bikooh was -gi bił hazą́, and he became a dikwíí bila&#39;ashdla&#39;ii kéédahat̃į.","K&#39;aiʼ Bikooh azalaki -gi bił hazą́, mpe akomaki dikwíí bila&#39;ashdla&#39;ii kéédahat̃į."
Kʼaiʼ Chʼíneeltłʼǫ́ éí ﻿-gi bił hazʼą́.,ln,0.401528000831604,K&#39;aiʼ Chʼíneeltłʼǫ́ is -gi bił hazą́.,K&#39;aiʼ Chʼineeltłʼǫ́ ezali -gi bił hazą́.
Kʼaiʼ Háálį́ éí -gi bił hazʼą́.,ln,0.5329588055610657,K&#39;ai&#39; Háalį&#39;s -gi bił haz&#39;ą́.,K&#39;ai&#39; Háalį ya -gi bił haz&#39;ą́.
"Kʼaiʼ Háálį́ éí -gi bił hazʼą́, áádóó áadi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́.",ln,0.7443490624427795,"K&#39;aiʼ Háalį́ éí -gi bił hazʼą́, aádó áadi t&#39;áá díkwíí bíla&#39;ashdla&#39;ii kéédahat̃į.","K&#39;aiʼ Háalį́ éí -gi bił hazʼą́, aádó áadi t&#39;áá díkwíí bíla&#39;ashdla&#39;ii kéédahat̃į."
Kʼaiʼ Ííʼáhí éí -gi bił hazʼą́.,ln,0.44520121812820435,K&#39;aiʼ Ííʼáhí is -gi bił hazʼą́.,K&#39;aiʼ Ííʼáhí ezali -gi bił hazʼą́.
Kʼaiʼ Ííʼáhíidi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.,is,0.9561129212379456,Kʼaiʼ Ííʼáhíidi tʼáá díkwíí caroʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.,Kʼaiʼ Ííʼáhíidi tʼáá díkwíí caroʼashdlaʼii kéédahatʼį́į́ ńtʼę́ę́ʼ; dííshjį́į́góó éí kinsááʼ.
Kʼaiʼ łichíʼii 5 13 adéesʼeez áníłtso; bitʼąąʼ éí 2 5di asdzoh ádaníłnééz.,is,1,Kʼaiʼ łichíʼii 5 13 adéesʼeez áníłtso; bitʼąąʼ éí 2 5di asdzoh ádaníłnééz.,Kʼaiʼ łichíʼii 5 13 adéesʼeez áníłtso; bitʼąąʼ éí 2 5di asdzoh ádaníłnééz.
